rel_path	pc_path	source_path	classification	target_surface	pc_sha256	source_sha256	debug_guard_count	unguarded_smgpc_count	unguarded_observer_api_count	note
Player/MarioNullBck.hpp	src/Game/Player/MarioNullBck.hpp	decomp/include/Game/Player/MarioNullBck.hpp	exact-source	no	2e921d1414dc17c229bbc006928a3e4be56fbecb9e80fc231d6ed07e22642d75	2e921d1414dc17c229bbc006928a3e4be56fbecb9e80fc231d6ed07e22642d75	0	0	0	byte-for-byte match
Player/MarioParalyze.hpp	src/Game/Player/MarioParalyze.hpp	decomp/include/Game/Player/MarioParalyze.hpp	exact-source	no	2cfd14283f6f0e3bfed5fbfae7c34dc926e3fc2af68d41c5c13cd286fd4af0c1	2cfd14283f6f0e3bfed5fbfae7c34dc926e3fc2af68d41c5c13cd286fd4af0c1	0	0	0	byte-for-byte match
Player/MarioParts.cpp	src/Game/Player/MarioParts.cpp	decomp/src/Game/Player/MarioParts.cpp	exact-source	no	215c8feb659e6f0f395e715bee913f23e81d729bb88f9ed351d256f14527d8e4	215c8feb659e6f0f395e715bee913f23e81d729bb88f9ed351d256f14527d8e4	0	0	0	byte-for-byte match
Player/MarioParts.hpp	src/Game/Player/MarioParts.hpp	decomp/include/Game/Player/MarioParts.hpp	exact-source	no	8e3c2feb9d04133766ec6e71f0cb5552d225bee4ae1f4f22706123b3fff1fc14	8e3c2feb9d04133766ec6e71f0cb5552d225bee4ae1f4f22706123b3fff1fc14	0	0	0	byte-for-byte match
Player/MarioPress.cpp	src/Game/Player/MarioPress.cpp	decomp/src/Game/Player/MarioPress.cpp	compat-temporary	no	12e1888e1a780632740b967cad1f0161dfc51c3246256e9c3ce6e7f8c932822b	16d68359f0830992c0d8fa675f826468e9fb0c2ed08ea75c65d40cba7e041846	0	0	1	source exists but pc-port behavior/shape differs
Player/MarioRabbit.cpp	src/Game/Player/MarioRabbit.cpp	decomp/src/Game/Player/MarioRabbit.cpp	compat-temporary	no	a44dd2877ccb71090433c785a746018f125602d4ba6d5e9960d1b64db0f3b6d6	430535d47012ff4fdc60f28377b1201fc7fa841e3a62b2780db0c429f2b38bd3	0	0	0	source exists but pc-port behavior/shape differs
Player/MarioRabbit.hpp	src/Game/Player/MarioRabbit.hpp	decomp/include/Game/Player/MarioRabbit.hpp	exact-source	no	c1b995c50dfd94993003cab590063eaa8e296f3a74fbe79b242c3c408e1c65cd	c1b995c50dfd94993003cab590063eaa8e296f3a74fbe79b242c3c408e1c65cd	0	0	0	byte-for-byte match
Player/MarioRecovery.cpp	src/Game/Player/MarioRecovery.cpp	decomp/src/Game/Player/MarioRecovery.cpp	compat-temporary	no	0b3f0fd89147004748baa3f664477e75a0d2d0dd7a68fe400b179daf846fc39e	13cdbb2386ed2a46840699deb1543499aa4adc0ce6bf385d158418f5018b08d5	0	0	0	source exists but pc-port behavior/shape differs
Player/MarioRecovery.hpp	src/Game/Player/MarioRecovery.hpp	decomp/include/Game/Player/MarioRecovery.hpp	compat-temporary	no	13943b7679010db2fb8c6d6cd5c75be49f382ef33743c82a5624ec5695637680	8beb1883a21f88aae388651560f3c0e642d9e0b04ada2b477ea68dd973068114	0	0	0	source exists but pc-port behavior/shape differs
Player/MarioSearchLight.cpp	src/Game/Player/MarioSearchLight.cpp	decomp/src/Game/Player/MarioSearchLight.cpp	compile-only	no	f36779c4da8f586adbfb515529dca3f420d8be375367fb578ac50792cb926a80	00e181458b540d2a873cf423d4774ff5000df176ef2642f20b3e3ba92e5145d3	0	0	0	explicit CP932 literal wrappers and encoding include only
Player/MarioSearchLight.hpp	src/Game/Player/MarioSearchLight.hpp	decomp/include/Game/Player/MarioSearchLight.hpp	exact-source	no	411268373ee309752fd82111822b748a59a0fb7b848ec5c59f40b93cb28c756b	411268373ee309752fd82111822b748a59a0fb7b848ec5c59f40b93cb28c756b	0	0	0	byte-for-byte match
Player/MarioShadow.cpp	src/Game/Player/MarioShadow.cpp	decomp/src/Game/Player/MarioShadow.cpp	compat-temporary	no	490a7494d3ffe20eef8e769d6f55538e369d83f46904b1d9d95c2bb7dd37d865	d8e71a4e16bc63313c3cda388bfb16938f34f07efbfe9d58ebe1c6757d8eba11	0	0	0	source exists but pc-port behavior/shape differs
